query_id,query_time_range,refer_id,refer_time_range
9f81e300-b96f-11e9-8b81-fa163ee49799,1000|77000,1415151600,511000|3872000
9f9dad62-b8f0-11e9-ad99-fa163ee49799,43000|192000,1804132300,5879000|5903000
9fb7681e-b96e-11e9-8b81-fa163ee49799,20000|129000,1415151600,2362000|4165000
9fd5da84-b959-11e9-9c9e-fa163e3d9e3c,11000|97000,2274916400,204000|4647000
a0148738-b8ce-11e9-930e-fa163ee49799,1000|87000,1303828100,76000|291000
a03331ec-b90a-11e9-ad99-fa163ee49799,22000|70000,2367850000,1902000|6459000
a06eacec-b8f4-11e9-81a2-fa163e3d9e3c,5000|140000,1396771700,331000|964000
a07e36f0-b915-11e9-ad99-fa163ee49799,10000|71000,2400411900,5512000|5681000
a08d3204-b870-11e9-b45b-fa163ee49799,1000|167000,1396771700,61000|959000
a0a4f2bc-b902-11e9-81a2-fa163e3d9e3c,1000|138000,1396771700,56000|780000
a0a75ce4-b922-11e9-9c9e-fa163e3d9e3c,29000|115000,1629260900,4180000|4757000
a0c7d846-b9a1-11e9-8b81-fa163ee49799,18000|111000,1596058300,901000|2724000
a0f98534-b925-11e9-b8ed-fa163e063a2b,39000|138000,1502559900,2881000|6788000
a11f91c8-b99f-11e9-9c9e-fa163e3d9e3c,40000|98000,2060160900,691000|4357000
a12117e4-b8f7-11e9-ad99-fa163ee49799,1000|100000,2274699000,3787000|3884000
a17fe2e4-b954-11e9-9c9e-fa163e3d9e3c,7000|127000,2303359200,545000|4037000
a19fd8f4-b8bb-11e9-930e-fa163ee49799,17000|135000,2945744900,453000|3669000
a1a1a7c2-b8f9-11e9-81a2-fa163e3d9e3c,3000|167000,1629260900,1609000|5440000
a1a85b30-b8c7-11e9-930e-fa163ee49799,12000|57000,3184886800,1486000|4736000
a1ca42de-b964-11e9-8b81-fa163ee49799,4000|123000,1396771700,58000|960000
a1fd7162-b979-11e9-b8ed-fa163e063a2b,23000|78000,1804317800,675000|8793000
a2309d1c-b8fc-11e9-ad99-fa163ee49799,1000|104000,2310133000,949000|1401000
a249af46-b848-11e9-9336-fa163ee49799,27000|77000,3048666200,327000|4135000
a25baf7a-b983-11e9-9c9e-fa163e3d9e3c,38000|95000,2688448300,1075000|5298000
a285fe3e-b964-11e9-9c9e-fa163e3d9e3c,3000|109000,1396771700,62000|989000
a2dba7fe-b904-11e9-8127-fa163e063a2b,1000|135000,1396771700,57000|965000
a314402e-b91c-11e9-8127-fa163e063a2b,6000|147000,1396771700,61000|995000
a339ffa6-b996-11e9-9c9e-fa163e3d9e3c,25000|129000,2436435900,1883000|6110000
a341222c-b856-11e9-9336-fa163ee49799,1000|79000,3009055500,1996000|2089000
a3543e8a-b909-11e9-ad99-fa163ee49799,40000|80000,2367850000,198000|5169000
a358721c-b854-11e9-9336-fa163ee49799,1000|99000,1396771700,57000|965000
a3692da8-b93c-11e9-8b81-fa163ee49799,5000|65000,3043930400,1687000|7937000
a39c9d54-b98d-11e9-9c9e-fa163e3d9e3c,43000|94000,2507307200,114000|7964000
a3a158aa-b95e-11e9-b8ed-fa163e063a2b,11000|94000,1568027000,1983000|2085000
a3d39d44-b989-11e9-8b81-fa163ee49799,51000|137000,1629260900,3140000|5198000
a428b464-b93e-11e9-b8ed-fa163e063a2b,23000|126000,1396771700,49000|884000
a42d44c2-b92d-11e9-9c9e-fa163e3d9e3c,66000|124000,1753812600,721000|2513000
a46813d2-b8fa-11e9-ad99-fa163ee49799,2000|59000,2274699000,3935000|6762000
a4919d54-b915-11e9-81a2-fa163e3d9e3c,23000|107000,1901179600,1246000|6476000
a4b27e84-b96a-11e9-b8ed-fa163e063a2b,34000|106000,1804315200,2430000|5982000
a4baf544-b903-11e9-ad99-fa163ee49799,28000|75000,1396771700,49000|744000
a50c2bac-b968-11e9-9c9e-fa163e3d9e3c,24000|104000,2598171100,638000|7334000
a51ddf18-b94b-11e9-8b81-fa163ee49799,64000|105000,1952297000,211000|3991000
a5244a1e-b8c0-11e9-930e-fa163ee49799,1000|88000,3060804900,23000|4646000
a526a982-b8b9-11e9-930e-fa163ee49799,1000|85000,2832620300,1750000|3522000
a547cb04-b99e-11e9-8b81-fa163ee49799,24000|145000,1396771700,57000|965000
a564552c-b87b-11e9-b45b-fa163ee49799,4000|88000,1659203000,413000|1235000
a57d1aea-b942-11e9-b8ed-fa163e063a2b,88000|153000,1804298400,5250000|5317000
a5fe0dc4-b8f9-11e9-81a2-fa163e3d9e3c,10000|152000,1396771700,54000|897000
a646666e-b930-11e9-8b81-fa163ee49799,2000|94000,2817413400,2299000|3409000
a6ed9b34-b857-11e9-9336-fa163ee49799,34000|145000,3009055500,2826000|5247000
a710f2e6-b947-11e9-9c9e-fa163e3d9e3c,26000|105000,1928274600,1119000|6007000
a77df0a4-b982-11e9-9c9e-fa163e3d9e3c,16000|102000,2688448300,306000|6200000
a7b2ca16-b99d-11e9-9c9e-fa163e3d9e3c,26000|125000,1629260900,4170000|5170000
a8263a2c-b84a-11e9-9336-fa163ee49799,1000|79000,3048666200,1747000|3676000
a8acc10e-b945-11e9-9c9e-fa163e3d9e3c,66000|141000,1661703600,908000|5097000
a8b79f5a-b910-11e9-ad99-fa163ee49799,18000|69000,2400411900,157000|3974000
a8bbf91c-b869-11e9-9336-fa163ee49799,3000|174000,1396771700,83000|965000
a8d7b9cc-b94f-11e9-8b81-fa163ee49799,20000|71000,3055779500,577000|2110000
a8eb0a34-b951-11e9-b8ed-fa163e063a2b,34000|115000,1374493200,674000|744000
a907bc14-b97f-11e9-b8ed-fa163e063a2b,9000|45000,1396771700,57000|963000
a91413ac-b8cf-11e9-930e-fa163ee49799,1000|57000,1244621900,330000|386000
a93b90f4-b86f-11e9-b45b-fa163ee49799,30000|87000,2704085800,633000|1348000
a96f77f6-b8bb-11e9-930e-fa163ee49799,108000|178000,2945744900,137000|4151000
a97a54ec-b9a0-11e9-8b81-fa163ee49799,10000|85000,1530507600,4661000|4765000
a99f262c-b988-11e9-b8ed-fa163e063a2b,11000|91000,1601278800,3571000|7838000
a99f998e-b92b-11e9-9c9e-fa163e3d9e3c,23000|172000,1396771700,49000|983000
a9be336e-b866-11e9-9336-fa163ee49799,1000|53000,2604467800,2364000|2425000
a9cc8476-b99e-11e9-8b81-fa163ee49799,3000|91000,1530507600,2733000|2928000
a9e0a25e-b966-11e9-8b81-fa163ee49799,1000|80000,1443620200,327000|4306000
a9e78000-b958-11e9-9c9e-fa163e3d9e3c,69000|138000,2274916400,1276000|3268000
aa2713b4-b958-11e9-8b81-fa163ee49799,13000|83000,1467020800,559000|4604000
aa2defca-b8ba-11e9-930e-fa163ee49799,66000|137000,2945744900,198000|3626000
aa3b6a16-b954-11e9-8b81-fa163ee49799,63000|94000,1629260900,4189000|4754000
aab09688-b968-11e9-8b81-fa163ee49799,61000|150000,1443620200,1754000|3934000
aad22d88-b90a-11e9-ad99-fa163ee49799,1000|51000,2367850000,1898000|4542000
aae967e0-b8de-11e9-bf24-fa163ee49799,12000|70000,1396771700,50000|960000
ab392d36-b95e-11e9-9c9e-fa163e3d9e3c,15000|97000,2909399800,53000|5208000
ab723dfa-b946-11e9-8b81-fa163ee49799,1000|84000,1710310600,2968000|3049000
aba522a0-b910-11e9-ad99-fa163ee49799,6000|53000,2400411900,249000|1237000
abbd16a6-b84f-11e9-9336-fa163ee49799,6000|83000,1396771700,49000|959000
ac42ba28-b998-11e9-9c9e-fa163e3d9e3c,29000|102000,2436435900,2530000|6572000
ac58bd74-b8e8-11e9-bf24-fa163ee49799,93000|180000,1293727100,453000|831000
ac8403b8-b9a0-11e9-9c9e-fa163e3d9e3c,50000|125000,2060160900,529000|6633000
aceefb4e-b957-11e9-8b81-fa163ee49799,1000|104000,2959479600,560000|2012000
acfd8404-b96e-11e9-8b81-fa163ee49799,4000|101000,1415151600,1351000|3379000
ad1ab132-b874-11e9-b45b-fa163ee49799,35000|87000,2801578300,1764000|2636000
ad2913d4-b956-11e9-8b81-fa163ee49799,1000|38000,2959479600,290000|1503000
ad748a54-b987-11e9-8b81-fa163ee49799,14000|159000,1629260900,1223000|5198000
ad7e9576-b90a-11e9-ad99-fa163ee49799,1000|51000,2367850000,1910000|6471000
ad9fff3e-b916-11e9-81a2-fa163e3d9e3c,23000|120000,1901179600,4512000|4608000
adaf9200-b8fd-11e9-81a2-fa163e3d9e3c,1000|97000,1396771700,58000|948000
adcd5a08-b991-11e9-9c9e-fa163e3d9e3c,7000|51000,2384098000,699000|1471000
adf30506-b972-11e9-9c9e-fa163e3d9e3c,56000|131000,2791972500,2771000|6608000
ae1def5a-b98b-11e9-8b81-fa163ee49799,1000|53000,1629260900,3954000|5439000
ae3183dc-b961-11e9-b8ed-fa163e063a2b,46000|131000,1568027000,459000|4962000
aecbbd70-b926-11e9-b8ed-fa163e063a2b,41000|92000,1502559900,5983000|6034000
aeccb6a6-b86f-11e9-b45b-fa163ee49799,1000|71000,2704085800,1290000|1359000
af08a922-b946-11e9-8b81-fa163ee49799,7000|168000,1396771700,56000|841000
af31c6d4-b84e-11e9-9336-fa163ee49799,78000|155000,3166859000,185000|263000
af388d06-b8cc-11e9-930e-fa163ee49799,1000|87000,1193884300,902000|3771000
af4b16fe-b90a-11e9-81a2-fa163e3d9e3c,38000|96000,1396771700,325000|966000
af5ee738-b987-11e9-b8ed-fa163e063a2b,25000|59000,1804317800,2389000|2424000
af6c1ab2-b98b-11e9-b8ed-fa163e063a2b,12000|64000,1601734000,885000|957000
af76e1d0-b923-11e9-8b81-fa163ee49799,5000|148000,1396771700,54000|948000
af8f11d4-b8b4-11e9-930e-fa163ee49799,1000|73000,1711839100,934000|1005000
af970f44-b911-11e9-8127-fa163e063a2b,40000|147000,1396771700,62000|966000
afbc4194-b8f6-11e9-81a2-fa163e3d9e3c,69000|138000,2820368700,1187000|1256000
afbfd6fa-b9a6-11e9-8b81-fa163ee49799,12000|124000,1629256800,680000|4646000
afe54762-b854-11e9-9336-fa163ee49799,1000|34000,3166859000,5441000|5538000
affca686-b963-11e9-9c9e-fa163e3d9e3c,8000|98000,2598171100,1450000|2924000
b00fb8ec-b923-11e9-b8ed-fa163e063a2b,30000|136000,1396771700,57000|893000
b0288f6c-b95e-11e9-b8ed-fa163e063a2b,61000|131000,1804315200,1265000|2202000
b031b15e-b941-11e9-8b81-fa163ee49799,6000|153000,1629260900,4245000|5182000
b05d1ee4-b99f-11e9-8b81-fa163ee49799,1000|68000,1530507600,204000|3895000
b0ea66e8-b85d-11e9-9336-fa163ee49799,2000|70000,2929631100,2020000|2089000
b153637a-b94b-11e9-b8ed-fa163e063a2b,7000|72000,1629260900,3436000|4752000
b1572d94-b981-11e9-8b81-fa163ee49799,32000|126000,1500744900,3807000|4089000
b18bafd4-b930-11e9-8b81-fa163ee49799,1000|79000,2817413400,1816000|4281000
b1df96d4-b90e-11e9-ad99-fa163ee49799,1000|76000,2367850000,1515000|6387000
b1e346b6-b955-11e9-8b81-fa163ee49799,1000|66000,2845332600,3082000|3145000
b27212d4-b93b-11e9-8b81-fa163ee49799,1000|54000,3043930400,599000|875000
b2a939a4-b912-11e9-ad99-fa163ee49799,1000|123000,1396771700,49000|961000
b3261a86-b922-11e9-9c9e-fa163e3d9e3c,44000|129000,1723849300,1223000|1841000
b32aa80e-b999-11e9-9c9e-fa163e3d9e3c,22000|71000,2436435900,1390000|5782000
b349dfa6-b9a5-11e9-b8ed-fa163e063a2b,47000|119000,1804312000,2659000|5583000
b34c3c80-b921-11e9-8b81-fa163ee49799,1000|81000,2620315400,2844000|2924000
b358d9cc-b926-11e9-8b81-fa163ee49799,4000|93000,2718954900,534000|1690000
b36bf3ce-b85c-11e9-9336-fa163ee49799,1000|59000,2929631100,1521000|1581000
b3a3d76a-b8fe-11e9-8127-fa163e063a2b,32000|158000,1396771700,58000|951000
b3b1da34-b969-11e9-b8ed-fa163e063a2b,1000|128000,1396771700,57000|980000
b3c23a60-b91d-11e9-ad99-fa163ee49799,1000|69000,2447052500,7045000|7118000
b421637a-b90c-11e9-ad99-fa163ee49799,52000|116000,2367850000,4178000|4239000
b432eb9c-b98c-11e9-9c9e-fa163e3d9e3c,48000|119000,2507307200,914000|8053000
b4334220-b9a2-11e9-8b81-fa163ee49799,1000|64000,1596058300,53000|3419000
b456a89c-b91f-11e9-9c9e-fa163e3d9e3c,77000|169000,1911422300,265000|557000
b45eae26-b90a-11e9-ad99-fa163ee49799,1000|84000,2367850000,2000000|5423000
b46d886e-b92e-11e9-b8ed-fa163e063a2b,16000|129000,1396771700,58000|973000
b475615e-b949-11e9-9c9e-fa163e3d9e3c,22000|110000,1928274600,1590000|4224000
b47f94b2-b926-11e9-9c9e-fa163e3d9e3c,3000|103000,1396771700,58000|943000
b4b50894-b936-11e9-8b81-fa163ee49799,4000|189000,1396771700,57000|950000
b5218d04-b943-11e9-8b81-fa163ee49799,1000|139000,1629260900,4177000|4755000
b52b1ce2-b8c7-11e9-930e-fa163ee49799,1000|56000,3184886800,2519000|5034000
b55c895c-b92c-11e9-9c9e-fa163e3d9e3c,21000|79000,1940114900,2107000|8190000
b5973354-b99f-11e9-b8ed-fa163e063a2b,21000|182000,1396771700,49000|950000
b5a22f78-b9a1-11e9-b8ed-fa163e063a2b,43000|91000,1473745600,431000|6254000
b5d51906-b8e8-11e9-bf24-fa163ee49799,3000|72000,1293727100,210000|831000
b5eee900-b968-11e9-b8ed-fa163e063a2b,68000|149000,1568027000,2961000|3038000
b62415b0-b960-11e9-9c9e-fa163e3d9e3c,34000|142000,2909399800,58000|7600000
b63fa23e-b91b-11e9-8127-fa163e063a2b,17000|103000,1804190100,4424000|4500000
b68174e8-b92f-11e9-8b81-fa163ee49799,6000|130000,1396771700,313000|959000
b6df8abc-b987-11e9-b8ed-fa163e063a2b,54000|140000,1804317800,2489000|2658000
b70bdd04-b916-11e9-ad99-fa163ee49799,1000|71000,2400411900,6935000|7036000
b718e9f2-b913-11e9-8127-fa163e063a2b,15000|116000,1396771700,61000|965000
b71ed4dc-b8f7-11e9-81a2-fa163e3d9e3c,1000|84000,1629260900,4734000|4760000
b7419258-b8c3-11e9-930e-fa163ee49799,117000|204000,3060804900,22000|3834000
b7a50980-b99c-11e9-8b81-fa163ee49799,2000|164000,1396771700,51000|950000
b7e3bc26-b84c-11e9-9336-fa163ee49799,4000|82000,3048666200,2426000|3397000
b7f33bf4-b934-11e9-9c9e-fa163e3d9e3c,41000|93000,1693154200,3347000|4952000
b7f4852c-b97f-11e9-b8ed-fa163e063a2b,24000|104000,1396771700,546000|889000
b807e8a8-b955-11e9-b8ed-fa163e063a2b,59000|158000,1374493200,1001000|4847000
b83656f0-b948-11e9-9c9e-fa163e3d9e3c,1000|129000,1629260900,4173000|5191000
b837c378-b90c-11e9-ad99-fa163ee49799,20000|168000,1396771700,56000|964000
b84a39a6-b91e-11e9-ad99-fa163ee49799,11000|71000,2528707200,446000|739000
b855be22-b926-11e9-8b81-fa163ee49799,1000|77000,2718954900,512000|656000
b8902ac6-b8fe-11e9-81a2-fa163e3d9e3c,70000|135000,2666192100,3851000|5270000
b89230f4-b995-11e9-b8ed-fa163e063a2b,4000|100000,1629260900,800000|4757000
b8dba0aa-b94e-11e9-9c9e-fa163e3d9e3c,27000|112000,1818601700,1799000|2100000
b8e70f2c-b970-11e9-8b81-fa163ee49799,2000|84000,1396771700,56000|742000
b908b548-b95f-11e9-8b81-fa163ee49799,1000|45000,1421444400,2981000|3388000
b90d02b8-b975-11e9-9c9e-fa163e3d9e3c,21000|121000,2791972500,389000|6859000
b91054ca-b99f-11e9-8b81-fa163ee49799,56000|138000,1530507600,724000|4338000
b99bb29c-b90c-11e9-8127-fa163e063a2b,11000|114000,412686300,85000|660000
b9bea12c-b90b-11e9-ad99-fa163ee49799,1000|103000,1629260900,4189000|5187000
b9df1c62-b94d-11e9-8b81-fa163ee49799,71000|158000,1887729500,2190000|2967000
b9f33db4-b920-11e9-8b81-fa163ee49799,1000|90000,2620315400,1995000|2099000
b9f9d5d8-b84a-11e9-9336-fa163ee49799,34000|203000,1396771700,84000|992000
ba0aff2c-b93d-11e9-8b81-fa163ee49799,49000|84000,3043930400,861000|7215000
ba0d1466-b90a-11e9-ad99-fa163ee49799,1000|147000,1396771700,57000|976000
ba4cd986-b930-11e9-8b81-fa163ee49799,5000|52000,2817413400,3450000|3503000
ba76797a-b986-11e9-9c9e-fa163e3d9e3c,53000|106000,2333805400,2365000|4510000
baa0fd82-b925-11e9-9c9e-fa163e3d9e3c,23000|75000,1723849300,680000|4460000
bae5f3f2-b96f-11e9-b8ed-fa163e063a2b,2000|57000,1396771700,49000|744000
bb04a246-b926-11e9-9c9e-fa163e3d9e3c,16000|94000,1940114900,813000|3503000
bb15c4a8-b990-11e9-8b81-fa163ee49799,1000|63000,1596046700,3777000|3871000
bb176b6a-b958-11e9-8b81-fa163ee49799,31000|122000,1467020800,799000|3095000
bb3200ec-b8f9-11e9-ad99-fa163ee49799,57000|102000,2274699000,2894000|5655000
bb4fd0d2-b920-11e9-b8ed-fa163e063a2b,31000|87000,1502559900,329000|385000
bb7693de-b939-11e9-8b81-fa163ee49799,12000|101000,2927857700,6518000|6700000
bb7e68a4-b91e-11e9-ad99-fa163ee49799,1000|62000,2528707200,442000|1081000
bb9466d4-b97a-11e9-b8ed-fa163e063a2b,11000|73000,1601278800,1243000|3864000
bbb1448a-b947-11e9-b8ed-fa163e063a2b,1000|142000,1396771700,49000|962000
bbb1fbe6-b965-11e9-8b81-fa163ee49799,1000|77000,1376903200,205000|4352000
bbb9d09e-b994-11e9-8b81-fa163ee49799,1000|94000,1398481500,1625000|1717000
bbe5017c-b93c-11e9-8b81-fa163ee49799,6000|63000,3043930400,2005000|4917000
bc041098-b901-11e9-ad99-fa163ee49799,1000|101000,2310133000,869000|6677000
bc7ed0c6-b942-11e9-8b81-fa163ee49799,49000|168000,3043930400,390000|8003000
bcac9bf8-b926-11e9-b8ed-fa163e063a2b,10000|67000,1502559900,6086000|6143000
bcb7322e-b94f-11e9-9c9e-fa163e3d9e3c,21000|89000,1818601700,2776000|3031000
bce48944-b8f1-11e9-8127-fa163e063a2b,21000|114000,346834700,201000|1194000
bd0135da-b9a0-11e9-8b81-fa163ee49799,1000|73000,1530507600,4715000|4831000
bd10d052-b956-11e9-b8ed-fa163e063a2b,20000|147000,1308046100,666000|5888000
bd686ef8-b8ba-11e9-930e-fa163ee49799,37000|113000,2945744900,339000|1109000
bd6c12f4-b8f3-11e9-ad99-fa163ee49799,37000|114000,1396771700,84000|974000
bda0051a-b8ca-11e9-930e-fa163ee49799,1000|68000,1212504600,543000|752000
bdabdc3e-b84b-11e9-9336-fa163ee49799,6000|186000,1396771700,318000|963000
bdeea136-b918-11e9-ad99-fa163ee49799,1000|51000,2447052500,2371000|7046000
bdfc7612-b95e-11e9-b8ed-fa163e063a2b,10000|115000,1568027000,2235000|5197000
be65f412-b9a3-11e9-9c9e-fa163e3d9e3c,3000|179000,1396771700,56000|951000
be7dcc86-b91c-11e9-ad99-fa163ee49799,29000|100000,2447052500,2204000|6059000
be8cb448-b850-11e9-9336-fa163ee49799,3000|187000,1396771700,61000|886000
beb66c52-b9a4-11e9-b8ed-fa163e063a2b,61000|131000,1804312000,1144000|2803000
beb93d00-b964-11e9-8b81-fa163ee49799,1000|71000,1376903200,192000|3935000
bec7b852-b8f7-11e9-ad99-fa163ee49799,35000|83000,2274699000,859000|4000000
bed2cddc-b8ca-11e9-930e-fa163ee49799,1000|83000,1212504600,606000|829000
bf107830-b929-11e9-8b81-fa163ee49799,1000|65000,2718954900,3942000|4203000
bf22f1b8-b942-11e9-9c9e-fa163e3d9e3c,34000|74000,1661703600,959000|5067000
bf2bb4a0-b99d-11e9-9c9e-fa163e3d9e3c,3000|165000,1629256800,604000|4616000
bf48d37c-b8c7-11e9-930e-fa163ee49799,37000|103000,3184886800,27000|5025000
bf9f5928-b998-11e9-8b81-fa163ee49799,1000|90000,1467027700,1615000|1813000
bfb6ff4c-b939-11e9-8b81-fa163ee49799,1000|79000,2927857700,4401000|6644000
bfdde122-b900-11e9-81a2-fa163e3d9e3c,5000|66000,1396771700,62000|963000
c0b84e74-b997-11e9-8b81-fa163ee49799,12000|108000,1396771700,60000|981000
c0d8f33a-b95c-11e9-8b81-fa163ee49799,1000|109000,1421444400,553000|668000
c0eabe44-b8fd-11e9-ad99-fa163ee49799,34000|80000,1396771700,57000|890000
c128c26a-b944-11e9-8b81-fa163ee49799,46000|140000,1396771700,54000|951000
c1430d74-b90c-11e9-81a2-fa163e3d9e3c,50000|141000,1396771700,58000|965000
c156e600-b925-11e9-b8ed-fa163e063a2b,24000|116000,1502559900,612000|5338000
c1707df8-b930-11e9-b8ed-fa163e063a2b,2000|179000,1396771700,57000|959000
c1827e70-b905-11e9-8127-fa163e063a2b,39000|82000,417605300,190000|747000
c1d7f6da-b97c-11e9-8b81-fa163ee49799,37000|132000,1662856300,426000|5146000
c1fd5b08-b99c-11e9-b8ed-fa163e063a2b,47000|131000,1419310000,1863000|1895000
c212700a-b975-11e9-9c9e-fa163e3d9e3c,10000|75000,2791972500,5186000|7560000
c246373e-b92d-11e9-8b81-fa163ee49799,2000|76000,2817413400,194000|743000
c2907ad0-b8cc-11e9-930e-fa163ee49799,21000|91000,1396771700,54000|995000
c2a4b5ca-b973-11e9-9c9e-fa163e3d9e3c,16000|128000,2791972500,2445000|7271000
c2cba26a-b90b-11e9-81a2-fa163e3d9e3c,43000|141000,1629260900,4174000|5171000
c3042560-b97c-11e9-b8ed-fa163e063a2b,19000|78000,1601278800,3673000|3767000
c381ef4e-b99b-11e9-9c9e-fa163e3d9e3c,9000|72000,2060160900,576000|752000
c3bb48fe-b976-11e9-b8ed-fa163e063a2b,13000|107000,1396771700,63000|955000
c3bd4908-b924-11e9-8b81-fa163ee49799,62000|147000,1396771700,69000|979000
c3f10358-b97c-11e9-8b81-fa163ee49799,5000|100000,1629260900,4174000|4754000
c4078fc0-b8fe-11e9-ad99-fa163ee49799,1000|62000,2310133000,3575000|3903000
c42674e8-b92c-11e9-8b81-fa163ee49799,4000|87000,2620315400,6835000|6939000
c4324da6-b970-11e9-b8ed-fa163e063a2b,23000|101000,1419310000,2585000|5249000
c47e8a4e-b8c7-11e9-930e-fa163ee49799,1000|69000,3184886800,2423000|3017000
c48d2c96-b86a-11e9-b45b-fa163ee49799,57000|151000,1629260900,4388000|5192000
c4a920cc-b973-11e9-8b81-fa163ee49799,1000|64000,1500872700,2298000|3809000
c4eb8d0e-b874-11e9-b45b-fa163ee49799,1000|53000,2801578300,2016000|2068000
c4f1da6a-b982-11e9-8b81-fa163ee49799,65000|174000,1500744900,75000|4135000
c4f1f462-b8fd-11e9-8127-fa163e063a2b,1000|167000,1396771700,59000|960000
c4fc22f8-b951-11e9-8b81-fa163ee49799,71000|153000,3203967000,1033000|1419000
c518ae8e-b94a-11e9-8b81-fa163ee49799,1000|55000,1952297000,1308000|2675000
c5829dc0-b8e2-11e9-bf24-fa163ee49799,1000|73000,1226686400,3337000|3409000
c68212fe-b938-11e9-b8ed-fa163e063a2b,7000|123000,1396771700,57000|951000
c6ab9f50-b8f4-11e9-ad99-fa163ee49799,61000|101000,2274699000,630000|3922000
c71bb06e-b850-11e9-9336-fa163ee49799,1000|74000,3166859000,2000000|2072000
c7263d3e-b94c-11e9-9c9e-fa163e3d9e3c,52000|116000,1396771700,84000|889000
c752018a-b960-11e9-b8ed-fa163e063a2b,16000|119000,1568027000,4270000|4374000
c7efd6a2-b920-11e9-8b81-fa163ee49799,5000|90000,2620315400,1965000|2099000
c81878a8-b931-11e9-9c9e-fa163e3d9e3c,52000|145000,1396771700,67000|952000
c8926712-b8d2-11e9-930e-fa163ee49799,9000|64000,1260706600,1651000|2114000
c8cc1740-b8fb-11e9-ad99-fa163ee49799,10000|92000,2310133000,284000|7444000
c8e5e64a-b8ef-11e9-ad99-fa163ee49799,3000|55000,1243533500,95000|275000
c914fa9a-b8c0-11e9-930e-fa163ee49799,17000|95000,3060804900,186000|4158000
c9301d54-b90e-11e9-ad99-fa163ee49799,24000|117000,2367850000,1186000|6523000
c9346fd0-b963-11e9-8b81-fa163ee49799,15000|135000,1376903200,2731000|3761000
c95dc8b2-b8dc-11e9-bf24-fa163ee49799,1000|77000,1402364300,1516000|2101000
c96276d2-b940-11e9-b8ed-fa163e063a2b,12000|57000,1445938900,3184000|3616000
c9766a14-b951-11e9-9c9e-fa163e3d9e3c,55000|142000,2303359200,520000|1619000
c9c1f4e0-b99a-11e9-b8ed-fa163e063a2b,20000|84000,1473745600,449000|6904000
c9d314da-b8f7-11e9-81a2-fa163e3d9e3c,84000|168000,2820368700,605000|3719000
c9ed5890-b965-11e9-b8ed-fa163e063a2b,47000|131000,1804315200,189000|273000
c9f1b656-b93d-11e9-8b81-fa163ee49799,16000|104000,3043930400,2960000|7894000
c9fd55fe-b8c2-11e9-930e-fa163ee49799,3000|69000,3060804900,2715000|3400000
ca172f76-b956-11e9-8b81-fa163ee49799,1000|72000,2959479600,693000|763000
ca45aee8-b963-11e9-b8ed-fa163e063a2b,10000|95000,1629260900,4177000|4754000
cadbac52-b96f-11e9-8b81-fa163ee49799,2000|77000,1415151600,3678000|3774000
caec3244-b84c-11e9-9336-fa163ee49799,6000|198000,1396771700,49000|946000
cb0fdcbc-b932-11e9-8b81-fa163ee49799,59000|136000,2817413400,5291000|5915000
cb24c1dc-b92c-11e9-8b81-fa163ee49799,1000|84000,2718954900,1779000|7253000
cb945d70-b900-11e9-8127-fa163e063a2b,60000|121000,341494500,338000|869000
cc7cdeb8-b993-11e9-8b81-fa163ee49799,79000|145000,1398481500,563000|3825000
ccd06660-b929-11e9-8b81-fa163ee49799,1000|99000,2718954900,4026000|4123000
cd70cf94-b94a-11e9-9c9e-fa163e3d9e3c,38000|92000,1928274600,5018000|5072000
cd7c2d1c-b977-11e9-b8ed-fa163e063a2b,36000|102000,1601278800,6505000|7548000
cda6aed6-b948-11e9-8b81-fa163ee49799,1000|68000,1887729500,208000|288000
cdc507e2-b947-11e9-8b81-fa163ee49799,6000|87000,1710310600,484000|4488000
cdeb33ac-b935-11e9-8b81-fa163ee49799,23000|66000,2927857700,2500000|6410000
cee42a6a-b9a4-11e9-8b81-fa163ee49799,30000|94000,1596058300,1921000|4371000
cf3b8d54-b856-11e9-9336-fa163ee49799,84000|166000,3009055500,873000|4850000
cf57b18a-b8df-11e9-bf24-fa163ee49799,1000|92000,1226686400,791000|881000
cf6df504-b875-11e9-b45b-fa163ee49799,25000|93000,2801578300,1752000|2676000
cf9aa964-b910-11e9-81a2-fa163e3d9e3c,42000|113000,1743236100,552000|637000
cfb901d6-b913-11e9-8127-fa163e063a2b,40000|131000,1629260900,4189000|5187000
cfbcc5fc-b911-11e9-ad99-fa163ee49799,35000|95000,2400411900,2245000|6852000
cfcaea76-b90a-11e9-ad99-fa163ee49799,50000|130000,2367850000,2133000|7144000
cfd8257a-b91d-11e9-8127-fa163e063a2b,62000|100000,1804132300,1543000|1581000
d098ad80-b905-11e9-ad99-fa163ee49799,1000|47000,2342638000,3457000|6197000
d0abc968-b862-11e9-9336-fa163ee49799,2000|54000,2509505900,1640000|1966000
d0bb8a78-b8b8-11e9-930e-fa163ee49799,23000|87000,2832620300,1312000|4382000
d10f5e20-b8b6-11e9-930e-fa163ee49799,8000|151000,1396771700,59000|948000
d132ed4c-b913-11e9-81a2-fa163e3d9e3c,61000|173000,1901179600,413000|6696000
d170093a-b930-11e9-8b81-fa163ee49799,35000|110000,1396771700,326000|859000
d1724ab2-b983-11e9-b8ed-fa163e063a2b,2000|136000,1396771700,56000|909000
d1a9a488-b926-11e9-b8ed-fa163e063a2b,30000|142000,1396771700,7000|948000
